query_idx,query_id,query_class,rank,neighbor_id,neighbor_class,cosine,same_class
19,TCGA-D3-A8GD-06,Metastasis,1,TCGA-FR-A729-06,Metastasis,0.9984455704689026,True
19,TCGA-D3-A8GD-06,Metastasis,2,TCGA-Z2-A8RT-06,Metastasis,0.9977427124977112,True
19,TCGA-D3-A8GD-06,Metastasis,3,TCGA-EE-A29N-06,Metastasis,0.9967512488365173,True
19,TCGA-D3-A8GD-06,Metastasis,4,TCGA-FS-A1ZH-06,Metastasis,0.9965932369232178,True
19,TCGA-D3-A8GD-06,Metastasis,5,TCGA-D3-A2JB-06,Metastasis,0.9963392019271851,True
19,TCGA-D3-A8GD-06,Metastasis,6,TCGA-EB-A4IS-01,Primary Tumor,0.9935811758041382,False
19,TCGA-D3-A8GD-06,Metastasis,7,TCGA-W3-A825-06,Metastasis,0.9929987192153931,True
19,TCGA-D3-A8GD-06,Metastasis,8,TCGA-WE-A8ZR-06,Metastasis,0.9927575588226318,True
19,TCGA-D3-A8GD-06,Metastasis,9,TCGA-ER-A19P-06,Metastasis,0.9897657632827759,True
20,TCGA-D3-A5GU-06,Metastasis,0,TCGA-WE-A8ZO-06,Metastasis,0.9999630451202393,True
20,TCGA-D3-A5GU-06,Metastasis,1,TCGA-WE-A8ZT-06,Metastasis,0.9998419284820557,True
20,TCGA-D3-A5GU-06,Metastasis,2,TCGA-EE-A2MM-06,Metastasis,0.9997966289520264,True
20,TCGA-D3-A5GU-06,Metastasis,3,TCGA-EE-A2GN-06,Metastasis,0.9997544884681702,True
20,TCGA-D3-A5GU-06,Metastasis,4,TCGA-D3-A2JF-06,Metastasis,0.9997071623802185,True
20,TCGA-D3-A5GU-06,Metastasis,5,TCGA-WE-A8K5-06,Metastasis,0.9997016787528992,True
20,TCGA-D3-A5GU-06,Metastasis,6,TCGA-ER-A19Q-06,Metastasis,0.999699056148529,True
20,TCGA-D3-A5GU-06,Metastasis,7,TCGA-EE-A3J7-06,Metastasis,0.9996927380561829,True
20,TCGA-D3-A5GU-06,Metastasis,8,TCGA-FR-A3R1-01,Primary Tumor,0.9995374083518982,False
20,TCGA-D3-A5GU-06,Metastasis,9,TCGA-YD-A9TB-06,Metastasis,0.9994873404502869,True
21,TCGA-D3-A3C8-06,Metastasis,0,TCGA-D3-A8GQ-06,Metastasis,0.9996612071990967,True
21,TCGA-D3-A3C8-06,Metastasis,1,TCGA-D3-A2JN-06,Metastasis,0.9988196492195129,True
21,TCGA-D3-A3C8-06,Metastasis,2,TCGA-EE-A3AG-06,Metastasis,0.9987391233444214,True
21,TCGA-D3-A3C8-06,Metastasis,3,TCGA-EE-A3AH-06,Metastasis,0.9978143572807312,True
21,TCGA-D3-A3C8-06,Metastasis,4,TCGA-EE-A3AB-06,Metastasis,0.9975659251213074,True
21,TCGA-D3-A3C8-06,Metastasis,5,TCGA-FS-A1ZW-06,Metastasis,0.9974755048751831,True
21,TCGA-D3-A3C8-06,Metastasis,6,TCGA-EE-A20H-06,Metastasis,0.9973906874656677,True
21,TCGA-D3-A3C8-06,Metastasis,7,TCGA-BF-AAP6-01,Primary Tumor,0.9973101019859314,False
21,TCGA-D3-A3C8-06,Metastasis,8,TCGA-FS-A1Z3-06,Metastasis,0.9972483515739441,True
21,TCGA-D3-A3C8-06,Metastasis,9,TCGA-ER-A19E-06,Metastasis,0.9967818856239319,True
22,TCGA-FS-A4F2-06,Metastasis,0,TCGA-EB-A85I-01,Primary Tumor,0.9999869465827942,False
22,TCGA-FS-A4F2-06,Metastasis,1,TCGA-GN-A4U3-06,Metastasis,0.999949038028717,True
22,TCGA-FS-A4F2-06,Metastasis,2,TCGA-ER-A3PL-06,Metastasis,0.9999304413795471,True
22,TCGA-FS-A4F2-06,Metastasis,3,TCGA-ER-A19F-06,Metastasis,0.9999212622642517,True
22,TCGA-FS-A4F2-06,Metastasis,4,TCGA-WE-AAA4-06,Metastasis,0.9998850226402283,True
22,TCGA-FS-A4F2-06,Metastasis,5,TCGA-YD-A89C-06,Metastasis,0.9998282194137573,True
22,TCGA-FS-A4F2-06,Metastasis,6,TCGA-D3-A2JL-06,Metastasis,0.9997982382774353,True
22,TCGA-FS-A4F2-06,Metastasis,7,TCGA-GN-A264-06,Metastasis,0.999754786491394,True
22,TCGA-FS-A4F2-06,Metastasis,8,TCGA-EB-A42Y-01,Primary Tumor,0.9997267127037048,False
22,TCGA-FS-A4F2-06,Metastasis,9,TCGA-RP-A695-06,Metastasis,0.9996251463890076,True
23,TCGA-EE-A29P-06,Metastasis,0,TCGA-D3-A51E-06,Metastasis,0.9998089075088501,True
23,TCGA-EE-A29P-06,Metastasis,1,TCGA-DA-A3F3-06,Metastasis,0.9996721148490906,True
23,TCGA-EE-A29P-06,Metastasis,2,TCGA-D3-A3C3-06,Metastasis,0.999625563621521,True
23,TCGA-EE-A29P-06,Metastasis,3,TCGA-D3-A3BZ-06,Metastasis,0.9995425939559937,True
23,TCGA-EE-A29P-06,Metastasis,4,TCGA-W3-AA1W-06,Metastasis,0.9995413422584534,True
23,TCGA-EE-A29P-06,Metastasis,5,TCGA-GF-A6C9-06,Metastasis,0.999414324760437,True
23,TCGA-EE-A29P-06,Metastasis,6,TCGA-EE-A2ML-06,Metastasis,0.9993433356285095,True
23,TCGA-EE-A29P-06,Metastasis,7,TCGA-ER-A2NC-06,Metastasis,0.9990881681442261,True
23,TCGA-EE-A29P-06,Metastasis,8,TCGA-EE-A2GD-06,Metastasis,0.9990338087081909,True
23,TCGA-EE-A29P-06,Metastasis,9,TCGA-FS-A1ZJ-06,Metastasis,0.9989867806434631,True
24,TCGA-EB-A44O-01,Primary Tumor,0,TCGA-FS-A1ZK-06,Metastasis,0.9999486207962036,False
